Date,Open,High,Low,Close,Adj Close,Volume
1995-05-01,16.187500,16.343750,16.000000,9.749617,16.218750,3758400
1995-05-02,16.250000,16.375000,16.187500,9.768407,16.250000,2877600
1995-05-03,16.281250,16.468750,16.281250,9.881115,16.437500,2839600
1995-05-04,16.500000,16.812500,16.468750,9.937473,16.531250,4625600
1995-05-05,16.625000,16.625000,16.281250,9.843545,16.375000,2998800
1995-05-08,16.312500,16.750000,16.312500,9.993825,16.625000,2506800
1995-05-09,16.687500,16.781250,16.562500,9.993825,16.625000,2642800
1995-05-10,16.562500,16.687500,16.437500,10.062549,16.656250,6255600
1995-05-11,16.625000,16.906250,16.593750,10.194703,16.875000,5246800
1995-05-12,16.750000,16.843750,16.187500,9.779365,16.187500,8398400
1995-05-15,15.875000,16.000000,15.593750,9.609447,15.906250,12325200
1995-05-16,15.937500,16.093750,15.843750,9.590571,15.875000,5436400
1995-05-17,15.937500,16.093750,15.906250,9.703846,16.062500,3501200
1995-05-18,15.687500,15.718750,15.406250,9.364025,15.500000,11917200
1995-05-19,15.406250,15.781250,15.406250,9.458417,15.656250,8470000
1995-05-22,15.781250,15.937500,15.656250,9.609447,15.906250,3419200
1995-05-23,15.937500,16.187500,15.906250,9.779365,16.187500,4184800
1995-05-24,16.281250,16.562500,16.093750,9.817121,16.250000,7030400
1995-05-25,16.125000,16.375000,16.093750,9.798241,16.218750,4273200
1995-05-26,16.187500,16.281250,15.937500,9.684967,16.031250,3485200
1995-05-30,16.062500,16.125000,16.031250,9.684967,16.031250,2307600
1995-05-31,16.062500,16.562500,16.031250,9.987028,16.531250,4345600
1995-06-01,16.500000,16.656250,16.437500,10.043668,16.625000,5420400
1995-06-02,16.562500,16.687500,16.437500,9.949269,16.468750,2808800
1995-06-05,16.531250,16.593750,16.343750,9.949269,16.468750,2661200
1995-06-06,16.468750,16.687500,16.468750,10.024787,16.593750,4302000
1995-06-07,16.562500,16.593750,16.406250,10.005913,16.562500,2142000
1995-06-08,16.437500,16.687500,16.406250,10.024787,16.593750,2336400
1995-06-09,16.562500,16.625000,16.406250,9.987028,16.531250,2406000
1995-06-12,16.531250,16.593750,16.437500,10.005913,16.562500,2052400
1995-06-13,16.656250,16.875000,16.656250,10.194703,16.875000,2524400
1995-06-14,16.781250,17.093750,16.781250,10.307972,17.062500,3289200
1995-06-15,16.968750,17.125000,16.906250,10.232461,16.937500,3228000
1995-06-16,16.937500,17.187500,16.906250,10.383491,17.187500,7654000
1995-06-19,17.156250,17.312500,17.156250,10.459013,17.312500,2410800
1995-06-20,17.281250,17.281250,17.031250,10.326854,17.093750,2962400
1995-06-21,17.125000,17.500000,17.062500,10.515644,17.406250,2729200
1995-06-22,17.437500,17.781250,17.375000,10.742194,17.781250,4348000
1995-06-23,17.687500,17.781250,17.500000,10.742194,17.781250,3810800
1995-06-26,17.781250,17.812500,17.375000,10.496769,17.375000,2546000
1995-06-27,17.312500,17.437500,16.843750,10.213583,16.906250,5840000
1995-06-28,16.906250,17.250000,16.906250,10.307972,17.062500,3588400
1995-06-29,17.093750,17.125000,16.875000,10.326854,17.093750,3029200
1995-06-30,17.156250,17.218750,16.843750,10.194703,16.875000,2948400
1995-07-03,16.812500,16.968750,16.750000,10.223020,16.921875,1732400
1995-07-05,16.937500,17.000000,16.593750,10.043668,16.625000,2534400
1995-07-06,16.718750,16.875000,16.625000,10.175824,16.843750,2962000
1995-07-07,16.875000,16.875000,16.093750,9.798241,16.218750,12719600
1995-07-10,16.250000,16.406250,16.156250,9.854878,16.312500,6172800
1995-07-11,16.375000,16.687500,16.375000,10.024787,16.593750,5290800
1995-07-12,16.562500,16.687500,16.468750,9.968153,16.500000,3684000
1995-07-13,16.500000,16.656250,16.468750,10.043668,16.625000,4166400
1995-07-14,16.531250,16.718750,16.531250,10.100303,16.718750,2646400
1995-07-17,16.843750,16.937500,16.656250,10.156941,16.812500,4740400
1995-07-18,16.906250,17.218750,16.656250,10.364610,17.156250,5349200
1995-07-19,17.187500,17.437500,17.000000,10.421252,17.250000,5828000
1995-07-20,17.250000,17.343750,17.062500,10.364610,17.156250,3557600
1995-07-21,17.093750,17.343750,17.093750,10.440127,17.281250,6748000
1995-07-24,17.343750,17.468750,17.250000,10.534524,17.437500,3056000
1995-07-25,17.406250,17.531250,17.375000,10.572283,17.500000,3712000
1995-07-26,17.437500,17.687500,17.343750,10.647798,17.625000,4444800
1995-07-27,17.750000,17.937500,17.718750,10.798832,17.875000,3066400
1995-07-28,17.937500,17.937500,17.687500,10.836591,17.937500,2550400
1995-07-31,17.812500,17.937500,17.781250,10.836591,17.937500,2150800
1995-08-01,17.875000,17.875000,17.687500,10.742194,17.781250,2590000
1995-08-02,17.781250,17.781250,17.562500,10.647798,17.625000,4274800
1995-08-03,17.500000,17.500000,17.375000,10.553399,17.468750,3280000
1995-08-04,17.437500,17.781250,17.375000,10.666677,17.656250,3079200
1995-08-07,17.718750,17.781250,17.625000,10.685556,17.687500,2016000
1995-08-08,17.718750,17.781250,17.562500,10.666677,17.656250,2307200
1995-08-09,17.656250,17.656250,17.531250,10.628921,17.593750,1904000
1995-08-10,17.562500,17.625000,17.468750,10.610040,17.562500,1819200
1995-08-11,17.437500,17.437500,17.125000,10.413530,17.156250,2816400
1995-08-14,17.187500,17.406250,17.125000,10.546307,17.375000,2008400
1995-08-15,17.218750,17.281250,16.812500,10.470434,17.250000,3190800
1995-08-16,17.093750,17.187500,16.875000,10.318686,17.000000,3868000
1995-08-17,16.968750,17.062500,16.718750,10.242819,16.875000,3341200
1995-08-18,16.875000,16.968750,16.781250,10.223847,16.843750,5952800
1995-08-21,16.875000,17.000000,16.843750,10.261787,16.906250,4016000
1995-08-22,16.906250,17.062500,16.843750,10.318686,17.000000,2478000
1995-08-23,17.000000,17.218750,17.000000,10.356623,17.062500,3070400
1995-08-24,17.031250,17.125000,16.906250,10.318686,17.000000,2520400
1995-08-25,17.000000,17.156250,16.968750,10.318686,17.000000,2208000
1995-08-28,17.062500,17.218750,17.000000,10.451468,17.218750,1778400
1995-08-29,17.281250,17.468750,17.250000,10.470434,17.250000,3165600
1995-08-30,17.312500,17.312500,17.093750,10.470434,17.250000,1704800
1995-08-31,17.343750,17.343750,17.218750,10.470434,17.250000,2009200
1995-09-01,17.250000,17.343750,17.156250,10.432496,17.187500,1542000
1995-09-05,17.312500,17.406250,17.093750,10.527342,17.343750,2850400
1995-09-06,17.281250,17.437500,17.281250,10.546307,17.375000,3054000
1995-09-07,17.375000,17.437500,17.343750,10.565278,17.406250,1581200
1995-09-08,17.406250,17.500000,17.343750,10.584244,17.437500,2549600
1995-09-11,17.500000,17.593750,17.468750,10.622184,17.500000,3132400
1995-09-12,17.562500,17.562500,17.406250,10.584244,17.437500,1938800
1995-09-13,17.437500,17.593750,17.375000,10.660115,17.562500,3070800
1995-09-14,17.625000,17.968750,17.593750,10.906700,17.968750,4260400
1995-09-15,18.000000,18.000000,17.750000,10.849798,17.875000,6658800
1995-09-18,17.843750,17.968750,17.718750,10.830831,17.843750,3302000
1995-09-19,17.906250,18.093750,17.875000,10.944641,18.031250,4108400
1995-09-20,18.031250,18.062500,17.875000,10.868770,17.906250,2258000
1995-09-21,17.937500,18.531250,17.906250,11.191225,18.437500,7614800
1995-09-22,18.218750,18.406250,18.156250,11.039484,18.187500,4538000
1995-09-25,18.218750,18.500000,18.187500,11.210191,18.468750,3120400
1995-09-26,18.468750,18.718750,18.406250,11.286066,18.593750,3036000
1995-09-27,18.500000,18.718750,18.343750,11.324001,18.656250,4030400
1995-09-28,18.593750,18.625000,18.312500,11.153289,18.375000,2738400
1995-09-29,18.375000,18.562500,18.281250,11.248132,18.531250,3054000
1995-10-02,18.406250,18.562500,18.281250,11.153289,18.375000,2448800
1995-10-03,18.406250,18.718750,18.406250,11.342971,18.687500,4298400
1995-10-04,18.687500,18.968750,18.687500,11.456780,18.875000,6554400
1995-10-05,18.875000,19.062500,18.687500,11.456780,18.875000,5339200
1995-10-06,18.937500,19.343750,18.875000,11.722336,19.312500,4239200
1995-10-09,19.281250,19.312500,19.062500,11.627496,19.156250,2828800
1995-10-10,18.937500,19.218750,18.937500,11.551623,19.031250,3878000
1995-10-11,19.031250,19.093750,18.937500,11.551623,19.031250,3560000
1995-10-12,19.062500,19.187500,19.062500,11.608527,19.125000,3454800
1995-10-13,19.250000,19.500000,19.250000,11.779242,19.406250,3360800
1995-10-16,19.406250,19.437500,19.312500,11.779242,19.406250,1878000
1995-10-17,19.375000,19.406250,19.187500,11.760271,19.375000,2131200
1995-10-18,19.375000,19.718750,19.281250,11.855112,19.531250,2771600
1995-10-19,19.562500,19.843750,19.562500,11.987883,19.750000,5898000
1995-10-20,19.718750,19.937500,19.531250,12.101703,19.937500,5844800
1995-10-23,19.875000,20.218750,19.843750,12.253444,20.187500,4012800
1995-10-24,20.250000,20.687500,20.218750,12.556931,20.687500,5950400
1995-10-25,20.718750,21.031250,20.437500,12.443129,20.500000,6698800
1995-10-26,20.375000,20.562500,20.062500,12.196537,20.093750,5963200
1995-10-27,20.031250,20.281250,19.781250,12.253444,20.187500,4906800
1995-10-30,20.187500,20.468750,20.156250,12.386221,20.406250,3816000
1995-10-31,20.343750,20.500000,20.281250,12.367254,20.375000,2708400
1995-11-01,20.312500,20.500000,20.250000,12.405190,20.437500,3757200
1995-11-02,20.437500,20.468750,20.218750,12.329315,20.312500,3093600
1995-11-03,20.312500,20.312500,20.000000,12.177577,20.062500,3633200
1995-11-06,20.000000,20.156250,20.000000,12.158601,20.031250,2768800
1995-11-07,20.062500,20.437500,20.031250,12.405190,20.437500,4972800
1995-11-08,20.500000,20.562500,20.343750,12.462090,20.531250,3675600
1995-11-09,20.500000,20.500000,20.250000,12.348284,20.343750,2874800
1995-11-10,20.093750,20.156250,19.906250,12.150978,19.937500,2171200
1995-11-13,20.125000,20.437500,20.000000,12.455695,20.437500,4033600
1995-11-14,20.875000,21.218750,20.781250,12.665203,20.781250,6926400
1995-11-15,20.812500,21.500000,20.781250,13.084202,21.468750,3313200
1995-11-16,21.406250,21.468750,21.031250,12.836607,21.062500,4116400
1995-11-17,21.062500,21.187500,20.937500,12.855654,21.093750,5080400
1995-11-20,21.093750,21.250000,20.875000,12.741378,20.906250,2186000
1995-11-21,20.937500,21.375000,20.937500,13.008018,21.343750,2350400
1995-11-22,21.250000,21.312500,21.031250,12.912786,21.187500,3430000
1995-11-24,21.093750,21.218750,21.093750,12.874705,21.125000,1134800
1995-11-27,21.156250,21.312500,21.000000,12.855654,21.093750,3927600
1995-11-28,21.156250,21.312500,21.062500,12.988976,21.312500,3475200
1995-11-29,21.312500,21.593750,21.250000,13.103246,21.500000,2656000
1995-11-30,21.531250,21.812500,21.281250,13.198476,21.656250,3204000
1995-12-01,21.718750,21.781250,21.437500,13.084202,21.468750,4438800
1995-12-04,21.500000,21.937500,21.343750,13.369882,21.937500,4571600
1995-12-05,21.875000,22.562500,21.875000,13.636518,22.375000,5491600
1995-12-06,22.531250,22.781250,22.500000,13.826979,22.687500,5770000
1995-12-07,22.625000,22.750000,22.562500,13.846020,22.718750,4920400
1995-12-08,22.750000,22.812500,22.406250,13.750790,22.562500,3253200
1995-12-11,22.500000,22.781250,22.437500,13.731740,22.531250,3857200
1995-12-12,22.562500,22.781250,22.531250,13.826979,22.687500,2964000
1995-12-13,22.687500,22.875000,22.656250,13.846020,22.718750,4402000
1995-12-14,22.718750,23.093750,22.718750,13.941240,22.875000,3174000
1995-12-15,22.875000,22.968750,22.656250,13.922195,22.843750,10374800
1995-12-18,22.718750,22.718750,22.250000,13.579378,22.281250,4907200
1995-12-19,22.250000,22.375000,21.593750,13.255608,21.750000,6359600
1995-12-20,21.781250,22.187500,21.625000,13.293697,21.812500,5334000
1995-12-21,21.781250,22.125000,21.750000,13.465110,22.093750,6642000
1995-12-22,22.031250,22.062500,21.531250,13.179422,21.625000,4405200
1995-12-26,21.656250,21.687500,21.562500,13.179422,21.625000,2158400
1995-12-27,21.656250,21.718750,21.375000,13.236564,21.718750,4493600
1995-12-28,21.593750,21.625000,21.468750,13.103246,21.500000,3574400
1995-12-29,21.500000,21.500000,21.281250,13.027065,21.375000,4298400
1996-01-02,21.375000,21.375000,20.875000,12.836607,21.062500,5178400
1996-01-03,21.312500,22.031250,21.312500,13.350835,21.906250,8481600
1996-01-04,21.875000,22.062500,21.687500,13.217510,21.687500,6502400
1996-01-05,21.593750,21.875000,21.437500,13.217510,21.687500,5838400
1996-01-08,21.718750,21.968750,21.687500,13.388925,21.968750,1985200
1996-01-09,22.218750,22.562500,22.062500,13.465110,22.093750,6399200
1996-01-10,21.906250,21.937500,20.781250,13.027065,21.375000,8897600
1996-01-11,21.375000,21.375000,20.781250,12.760428,20.937500,7519200
1996-01-12,21.218750,21.656250,21.156250,13.065154,21.437500,7790400
1996-01-15,21.406250,21.718750,21.343750,13.179422,21.625000,4316000
1996-01-16,21.687500,21.812500,21.562500,13.217510,21.687500,6132800
1996-01-17,21.687500,21.968750,21.593750,13.312743,21.843750,4148000
1996-01-18,21.812500,21.843750,21.562500,13.217510,21.687500,3967200
1996-01-19,21.656250,21.718750,21.468750,13.160379,21.593750,5039200
1996-01-22,21.656250,21.906250,21.531250,13.217510,21.687500,3479200
1996-01-23,21.687500,21.968750,21.625000,13.369882,21.937500,3313600
1996-01-24,22.500000,23.437500,22.312500,14.284061,23.437500,8643200
1996-01-25,23.312500,23.687500,22.625000,14.169790,23.250000,7677600
1996-01-26,23.125000,23.437500,22.937500,14.207881,23.312500,4344800
1996-01-29,23.343750,23.812500,23.343750,14.360244,23.562500,4632000
1996-01-30,23.437500,24.093750,23.375000,14.684020,24.093750,4118800
1996-01-31,24.031250,24.125000,23.906250,14.626876,24.000000,4875600
1996-02-01,24.062500,24.062500,23.562500,14.379289,23.593750,3757200
1996-02-02,23.593750,24.375000,23.593750,14.607826,23.968750,6048000
1996-02-05,23.750000,24.531250,23.750000,14.912556,24.468750,4139200
1996-02-06,24.468750,24.562500,24.156250,14.798284,24.281250,5285600
1996-02-07,24.187500,24.250000,23.968750,14.779244,24.250000,6490400
1996-02-08,24.281250,24.781250,24.281250,15.045884,24.687500,8785600
1996-02-09,24.718750,25.093750,24.625000,15.103009,24.781250,8630400
1996-02-12,24.781250,24.843750,24.593750,15.064924,24.718750,7639200
1996-02-13,24.687500,24.906250,24.687500,15.083968,24.750000,11282400
1996-02-14,24.750000,24.750000,24.343750,14.874467,24.406250,6615600
1996-02-15,24.187500,24.312500,23.718750,14.542721,23.781250,17661600
1996-02-16,23.812500,23.875000,23.468750,14.389837,23.531250,10604400
1996-02-20,23.250000,23.406250,23.093750,14.160525,23.156250,7104400
1996-02-21,23.187500,23.843750,23.187500,14.504491,23.718750,9927200
1996-02-22,23.750000,24.062500,23.718750,14.542721,23.781250,8206800
1996-02-23,23.843750,23.968750,23.375000,14.294294,23.375000,7015600
1996-02-26,23.406250,23.718750,23.375000,14.332503,23.437500,6400000
1996-02-27,23.500000,23.718750,23.281250,14.294294,23.375000,6280000
1996-02-28,23.562500,24.093750,23.468750,14.351617,23.468750,7050800
1996-02-29,23.218750,23.968750,23.218750,14.294294,23.375000,7694000
1996-03-01,23.562500,24.062500,23.406250,14.676495,24.000000,5734400
1996-03-04,24.000000,24.406250,23.875000,14.791146,24.187500,6474800
1996-03-05,24.031250,24.156250,23.906250,14.714702,24.062500,3620800
1996-03-06,24.218750,24.437500,23.937500,14.657379,23.968750,3973200
1996-03-07,23.968750,24.562500,23.937500,15.020475,24.562500,6656400
1996-03-08,24.218750,24.250000,22.750000,14.523607,23.750000,14972400
1996-03-11,23.625000,23.843750,23.281250,14.561825,23.812500,6416800
1996-03-12,23.656250,23.718750,23.250000,14.389837,23.531250,6042800
1996-03-13,23.562500,23.593750,23.125000,14.198738,23.218750,5367200
1996-03-14,23.500000,23.656250,23.125000,14.160525,23.156250,5303200
1996-03-15,23.187500,23.656250,23.156250,14.370727,23.500000,8027600
1996-03-18,23.750000,23.937500,23.437500,14.428057,23.593750,4784800
1996-03-19,23.750000,23.812500,22.968750,14.141405,23.125000,8377200
1996-03-20,23.281250,23.500000,23.125000,14.332503,23.437500,4706800
1996-03-21,23.437500,23.781250,23.343750,14.389837,23.531250,6654800
1996-03-22,23.625000,23.812500,23.375000,14.447166,23.625000,5514000
1996-03-25,23.812500,23.875000,23.406250,14.313397,23.406250,4180800
1996-03-26,23.375000,23.812500,23.343750,14.466281,23.656250,4152000
1996-03-27,23.687500,23.687500,23.281250,14.236956,23.281250,4147600
1996-03-28,23.218750,23.343750,23.000000,14.179627,23.187500,3432800
1996-03-29,23.343750,23.437500,23.000000,14.103190,23.062500,3490400
1996-04-01,23.281250,23.375000,23.187500,14.256073,23.312500,7576000
1996-04-02,23.406250,23.812500,23.250000,14.561825,23.812500,5251600
1996-04-03,23.718750,23.718750,23.468750,14.389837,23.531250,3109200
1996-04-04,23.656250,23.687500,23.562500,14.466281,23.656250,3201200
1996-04-08,23.000000,23.218750,22.593750,14.084076,23.031250,7155600
1996-04-09,23.250000,23.281250,22.625000,13.950311,22.812500,4568400
1996-04-10,22.750000,22.812500,21.968750,13.491666,22.062500,6174800
1996-04-11,22.125000,22.218750,21.406250,13.377005,21.875000,10417600
1996-04-12,22.000000,22.437500,21.968750,13.548995,22.156250,9556400
1996-04-15,22.250000,22.562500,22.125000,13.720987,22.437500,4751600
1996-04-16,22.468750,22.937500,22.437500,13.931200,22.781250,7663200
1996-04-17,22.812500,22.875000,22.562500,13.854761,22.656250,4947600
1996-04-18,22.687500,23.000000,22.656250,14.007639,22.906250,4536400
1996-04-19,22.906250,23.000000,22.687500,13.892982,22.718750,4528800
1996-04-22,22.843750,22.968750,22.156250,13.759208,22.500000,4251200
1996-04-23,22.625000,22.843750,22.562500,13.835649,22.625000,4776400
1996-04-24,22.656250,22.656250,22.000000,13.720987,22.437500,6766000
1996-04-25,22.437500,22.781250,22.250000,13.778310,22.531250,6463600
1996-04-26,22.687500,22.968750,22.531250,13.854761,22.656250,5042400
1996-04-29,22.656250,23.062500,22.625000,14.045859,22.968750,3635600
1996-04-30,22.937500,23.156250,22.750000,14.141405,23.125000,3996400
1996-05-01,23.000000,23.437500,23.000000,14.179627,23.187500,3848400
1996-05-02,23.031250,23.062500,22.375000,13.682766,22.375000,6137200
1996-05-03,22.625000,22.906250,22.156250,13.682766,22.375000,5442000
1996-05-06,22.500000,22.593750,22.187500,13.720987,22.437500,4078000
1996-05-07,22.437500,22.531250,22.250000,13.720987,22.437500,3658400
1996-05-08,22.312500,22.968750,22.093750,14.045859,22.968750,4834800
1996-05-09,22.906250,22.937500,22.625000,13.892982,22.718750,3180800
1996-05-10,22.875000,23.031250,22.687500,14.007639,22.906250,4628000
1996-05-13,22.968750,23.156250,22.781250,14.160525,23.156250,4348000
1996-05-14,23.156250,23.312500,23.031250,14.141405,23.125000,4515600
1996-05-15,23.187500,23.593750,23.156250,14.351617,23.468750,5467600
1996-05-16,23.375000,23.937500,23.375000,14.408954,23.562500,6494400
1996-05-17,23.687500,23.750000,23.437500,14.563218,23.718750,5300800
1996-05-20,23.812500,23.968750,23.625000,14.620775,23.812500,3688000
1996-05-21,23.843750,23.968750,23.750000,14.678341,23.906250,2656800
1996-05-22,23.875000,24.281250,23.843750,14.889397,24.250000,4257200
1996-05-23,24.281250,24.406250,23.937500,14.812651,24.125000,4583600
1996-05-24,24.218750,24.468750,24.156250,14.985338,24.406250,3256800
1996-05-28,24.500000,24.562500,24.000000,14.946959,24.343750,4222000
1996-05-29,24.468750,24.468750,23.906250,14.774278,24.062500,4800000
1996-05-30,24.062500,24.593750,23.875000,15.004533,24.437500,4679600
1996-05-31,24.437500,24.593750,24.281250,14.946959,24.343750,4352800
1996-06-03,24.250000,24.406250,24.187500,14.889397,24.250000,3348800
1996-06-04,24.437500,24.625000,24.406250,15.081272,24.562500,3176800
1996-06-05,24.625000,24.812500,24.468750,15.234775,24.812500,3273200
1996-06-06,24.937500,24.937500,24.562500,15.081272,24.562500,3742000
1996-06-07,24.093750,24.750000,24.062500,15.138841,24.656250,4684400
1996-06-10,24.781250,24.937500,24.687500,15.253960,24.843750,3296800
1996-06-11,25.000000,25.093750,24.875000,15.349899,25.000000,6257200
1996-06-12,25.187500,25.375000,24.812500,15.349899,25.000000,4862800
1996-06-13,25.000000,25.000000,24.437500,15.004533,24.437500,4964200
1996-06-14,24.437500,24.625000,24.250000,15.042892,24.500000,3510800
1996-06-17,24.687500,24.750000,24.125000,14.966152,24.375000,3557200
1996-06-18,24.250000,24.312500,23.875000,14.697521,23.937500,4297400
1996-06-19,24.000000,24.125000,23.937500,14.735906,24.000000,3791800
1996-06-20,24.062500,24.187500,23.750000,14.697521,23.937500,4851600
1996-06-21,24.062500,24.062500,23.812500,14.774278,24.062500,7803000
1996-06-24,24.062500,24.375000,23.937500,14.851025,24.187500,3864600
1996-06-25,24.375000,24.687500,24.312500,15.158019,24.687500,4260800
1996-06-26,24.625000,24.687500,24.562500,15.158019,24.687500,3352800
1996-06-27,24.562500,24.750000,24.125000,15.081272,24.562500,3370000
1996-06-28,24.687500,24.875000,24.562500,15.196400,24.750000,2947000
1996-07-01,24.875000,24.875000,24.687500,15.234775,24.812500,2411000
1996-07-02,24.937500,25.000000,24.625000,15.273144,24.875000,3323600
1996-07-03,24.875000,24.875000,24.562500,15.158019,24.687500,2967000
1996-07-05,24.375000,24.750000,24.187500,14.851025,24.187500,1892200
1996-07-08,24.125000,24.375000,23.937500,14.735906,24.000000,3810600
1996-07-09,24.125000,24.125000,23.625000,14.505654,23.625000,3391400
1996-07-10,23.750000,24.000000,23.375000,14.735906,24.000000,3817800
1996-07-11,24.125000,24.375000,23.500000,14.735906,24.000000,3584200
1996-07-12,24.000000,24.000000,23.312500,14.486468,23.593750,2978800
1996-07-15,23.500000,23.625000,22.750000,14.121908,23.000000,4510600
1996-07-16,22.875000,24.250000,22.062500,14.812651,24.125000,8481000
1996-07-17,24.437500,24.437500,23.750000,14.582397,23.750000,4263000
1996-07-18,24.062500,24.625000,23.812500,15.081272,24.562500,4223800
1996-07-19,24.562500,24.687500,24.375000,15.158019,24.687500,4219000
1996-07-22,24.375000,24.562500,23.812500,15.004533,24.437500,3103800
1996-07-23,24.500000,24.500000,23.562500,14.544027,23.687500,2847000
1996-07-24,23.250000,24.125000,22.750000,14.582397,23.750000,5072600
1996-07-25,23.937500,24.000000,23.437500,14.544027,23.687500,3410000
1996-07-26,23.937500,24.062500,23.562500,14.774278,24.062500,2575800
1996-07-29,24.000000,24.062500,23.750000,14.620775,23.812500,1963800
1996-07-30,24.000000,24.125000,23.625000,14.812651,24.125000,3173400
1996-07-31,24.062500,24.187500,23.812500,14.659157,23.875000,3028400
1996-08-01,23.875000,24.687500,23.875000,15.081272,24.562500,3434600
1996-08-02,24.750000,25.125000,24.750000,15.234775,24.812500,3553400
1996-08-05,25.062500,25.375000,25.000000,15.465025,25.187500,2804200
1996-08-06,25.187500,25.250000,25.000000,15.503402,25.250000,2889600
1996-08-07,25.312500,25.750000,25.062500,15.810397,25.750000,3842800
1996-08-08,25.812500,25.812500,25.437500,15.733645,25.625000,2526800
1996-08-09,25.750000,25.812500,25.500000,15.733645,25.625000,2759800
1996-08-12,25.562500,26.312500,25.375000,16.155773,26.312500,3563400
1996-08-13,26.187500,26.562500,26.062500,16.117393,26.250000,4206800
1996-08-14,26.375000,26.562500,26.250000,16.309273,26.562500,4507800
1996-08-15,26.562500,26.687500,26.375000,16.309273,26.562500,3079800
1996-08-16,26.250000,26.312500,25.750000,15.905650,25.812500,4117600
1996-08-19,26.062500,26.437500,26.000000,16.059704,26.062500,2231200
1996-08-20,26.062500,26.187500,25.812500,15.944169,25.875000,2170600
1996-08-21,25.937500,26.125000,25.687500,15.982684,25.937500,1889000
1996-08-22,25.937500,26.062500,25.500000,16.021194,26.000000,2593400
1996-08-23,26.125000,26.187500,25.437500,15.751603,25.562500,2653000
1996-08-26,25.500000,25.500000,25.125000,15.559046,25.250000,2720600
1996-08-27,25.250000,25.500000,25.250000,15.674584,25.437500,2027200
1996-08-28,25.375000,25.375000,25.187500,15.520532,25.187500,1518600
1996-08-29,25.125000,25.187500,24.812500,15.366480,24.937500,2504000
1996-08-30,25.000000,25.000000,24.312500,15.173921,24.625000,3609600
1996-09-03,24.312500,24.812500,24.125000,15.135415,24.562500,2576600
1996-09-04,24.437500,24.625000,24.312500,15.135415,24.562500,2111600
1996-09-05,24.375000,24.812500,24.187500,14.942847,24.250000,2356200
1996-09-06,24.375000,24.937500,24.187500,15.327969,24.875000,2416200
1996-09-09,25.000000,25.125000,24.875000,15.366480,24.937500,2815800
1996-09-10,25.187500,25.250000,24.625000,15.212430,24.687500,3769200
1996-09-11,24.750000,24.875000,24.500000,15.173921,24.625000,3437800
1996-09-12,24.750000,25.000000,24.437500,15.173921,24.625000,2905200
1996-09-13,25.062500,25.250000,24.875000,15.404990,25.000000,3938600
1996-09-16,25.187500,25.437500,25.062500,15.443511,25.062500,4645200
1996-09-17,25.125000,25.187500,24.812500,15.404990,25.000000,2353400
1996-09-18,25.000000,25.062500,24.750000,15.289454,24.812500,1759800
1996-09-19,24.687500,25.187500,24.562500,15.404990,25.000000,2120200
1996-09-20,25.125000,25.250000,25.062500,15.559046,25.250000,6317000
1996-09-23,25.187500,25.375000,25.062500,15.636067,25.375000,2810200
1996-09-24,25.375000,25.437500,25.062500,15.520532,25.187500,3457200
1996-09-25,25.312500,25.375000,25.062500,15.482016,25.125000,2499200
1996-09-26,25.312500,25.812500,25.125000,15.713094,25.500000,5055800
1996-09-27,25.750000,25.750000,25.437500,15.867146,25.750000,2691200
1996-09-30,25.812500,25.875000,25.500000,15.790123,25.625000,2691200
1996-10-01,25.625000,25.687500,25.312500,15.751603,25.562500,2583000
1996-10-02,25.687500,25.750000,25.562500,15.790123,25.625000,2286800
1996-10-03,25.687500,25.687500,25.375000,15.713094,25.500000,2112600
1996-10-04,25.625000,26.125000,25.562500,15.982684,25.937500,3331200
1996-10-07,26.062500,26.187500,25.937500,16.021194,26.000000,2707600
1996-10-08,25.750000,26.125000,25.687500,15.982684,25.937500,2877800
1996-10-09,26.000000,26.000000,25.250000,15.790123,25.625000,3083200
1996-10-10,25.625000,25.687500,25.375000,15.674584,25.437500,1622200
1996-10-11,25.500000,25.937500,25.437500,15.867146,25.750000,2014600
1996-10-14,25.750000,26.437500,25.750000,16.175240,26.250000,2727200
1996-10-15,26.125000,26.312500,25.500000,15.790123,25.625000,3983000
1996-10-16,25.750000,25.750000,25.312500,15.790123,25.625000,4127200
1996-10-17,25.812500,26.312500,25.750000,16.136736,26.187500,4066600
1996-10-18,26.000000,26.125000,25.875000,15.982684,25.937500,7749000
1996-10-21,26.000000,26.000000,25.250000,15.636067,25.375000,5960000
1996-10-22,25.250000,25.312500,24.812500,15.327969,24.875000,6138000
1996-10-23,24.875000,25.062500,24.625000,15.327969,24.875000,5152800
1996-10-24,24.937500,25.125000,24.250000,14.981348,24.312500,5855400
1996-10-25,24.312500,24.562500,23.562500,14.557718,23.625000,4858800
1996-10-28,24.000000,24.125000,23.750000,14.673258,23.812500,6228400
1996-10-29,24.000000,24.500000,23.937500,14.865816,24.125000,5645600
1996-10-30,24.125000,24.187500,23.937500,14.788795,24.000000,4281800
1996-10-31,24.125000,24.687500,24.062500,15.173921,24.625000,3943000
1996-11-01,24.875000,25.125000,24.437500,15.135415,24.562500,3277000
1996-11-04,24.750000,24.750000,24.437500,15.058380,24.437500,5170000
1996-11-05,24.500000,25.375000,24.500000,15.404990,25.000000,5884000
1996-11-06,25.250000,26.312500,25.187500,16.175240,26.250000,6728200
1996-11-07,26.187500,26.187500,25.750000,15.867146,25.750000,4705600
